Year,Month,Day,Hour,Minuete,Second,Humidity,Temperature,voc,pm2_5_alt
2024,9,23,7,0,0,39.4,77.7,681.948,10
2024,9,23,7,10,0,38.1,79.4,680.012,10
2024,9,23,7,20,0,36.2,81.3,676.552,9.6
2024,9,23,7,30,0,34.25,83.5,671.65,10.3
2024,9,23,7,40,0,31.6665,85.4165,657.923,10.3
2024,9,23,7,50,0,31.1,86,667.274,10.3
2024,9,23,8,0,0,30.7,85.5,640.49,9.1
2024,9,23,8,10,0,30.2,85.9,606.35,8.6
2024,9,23,8,20,0,28.8,86.5,588.316,8.1
2024,9,23,8,30,0,27.9,87.9,563.628,7.5
2024,9,23,8,40,0,27.6,88.5,546.326,7.8
2024,9,23,8,50,0,27.2,89.8,534.132,8.1
2024,9,23,9,0,0,27,90.8,521.396,8.3
2024,9,23,9,10,0,26.8,91.5,506.418,8.6
2024,9,23,9,20,0,25.7,92.2,488.936,9.4
2024,9,23,9,30,0,25.3,93.3,478.782,9.8
2024,9,23,9,40,0,25,94.4,455.092,10.3
2024,9,23,9,50,0,24.5,94.9,428.416,9.6
2024,9,23,10,0,0,23.7,96.6,400.824,7.5
2024,9,23,10,10,0,22.6,97.9,393.026,6
2024,9,23,10,20,0,21.9,98.7,364.184,5.5
2024,9,23,10,30,0,21.4,99.7,337.69,5.4
2024,9,23,10,40,0,20.9,101,314.228,5.4
2024,9,23,10,50,0,19.3,101.7,278.276,5
2024,9,23,11,0,0,18.6,102.6,256.12,4.7
2024,9,23,11,10,0,18.5,103.2,219.722,5.1
2024,9,23,11,20,0,18,104.1,186.174,4.9
2024,9,23,11,30,0,17.1,105.3,152.01,4.8
2024,9,23,11,40,0,16.5,106.1,107.298,4.7
2024,9,23,11,50,0,16.4,106.7,77.44,4.7
2024,9,23,12,0,0,15.9,107.7,50.612,4.8
2024,9,23,12,10,0,15.5,108.2,50.024,4.7
2024,9,23,12,20,0,15.2,109.7,58.832,4.8
2024,9,23,12,30,0,14.7,110.7,61.55,4.8
2024,9,23,12,40,0,14.125,111.25,61.81,4.4
2024,9,23,12,50,0,13.7,111.4,54.798,4
2024,9,23,13,0,0,13.8,111.9,53.306,4.1
2024,9,23,13,10,0,13.8,112.5,54.462,4.4
2024,9,23,13,20,0,13.5,112.6,50.86,4.3
2024,9,23,13,30,0,13.5,113.25,51.955,4.1
2024,9,23,13,40,0,13.3,113.7,56.858,4.2
2024,9,23,13,50,0,13.1,114.2,51.438,4.4
2024,9,23,14,0,0,13.2,113.4,50,4.4
2024,9,23,14,10,0,13,113.5,50,4.6
2024,9,23,14,20,0,12.9,114,50.164,4.4
2024,9,23,14,30,0,12.8,113.6,50.97,4.6
2024,9,23,14,40,0,12.8,113.5,50,4.5
2024,9,23,14,50,0,12.8,114.3,64.272,4.4
2024,9,23,15,0,0,12.4,114.9,111.794,4.4
2024,9,23,15,10,0,12.2,115.3,125.042,4.6
2024,9,23,15,20,0,12.3,115.3,127.82,4.5
2024,9,23,15,30,0,12,115.5,116.732,4.2
2024,9,23,15,40,0,11.6,115.5,112.422,4.1
2024,9,23,15,50,0,11.5,116,125.456,4
2024,9,23,16,0,0,11.5,116.5,149.95,4.2
2024,9,23,16,10,0,11.8,116.5,167.114,4.3
2024,9,23,16,20,0,11.6,116.5,215.338,4.2
2024,9,23,16,30,0,11.2,116.5,248.556,3.9
2024,9,23,16,40,0,11.4,115.5,262.904,3.8
2024,9,23,16,50,0,11.4,115,269.124,4
2024,9,23,17,0,0,11.7,114.3,263.73,4.1
2024,9,23,17,10,0,12.1,113.9,254.016,3.9
2024,9,23,17,20,0,12.4,113.5,238.628,3.9
2024,9,23,17,30,0,12.6,112.5,211.854,3.9
2024,9,23,17,40,0,13.3,111.8,199.754,4
2024,9,23,17,50,0,13.5,111.2,196.042,3.9
2024,9,23,18,0,0,14,110.1,194.534,4
2024,9,23,18,10,0,14.7,109.2,199.488,4.1
2024,9,23,18,20,0,15.5,108.3,204.75,4.2
2024,9,23,18,30,0,16.1,107.3,247.84,4.2
2024,9,23,18,40,0,16.7,106.3,325.272,4.3
2024,9,23,18,50,0,17.5,105.1,413.958,4.4
2024,9,23,19,0,0,17.9,104,475.276,5.5
2024,9,23,19,10,0,21.2,103.2,613.53,5.4
2024,9,23,19,20,0,21.8,101.8,679.166,6.2
2024,9,23,19,30,0,22.3,101.1,716.972,5.5
2024,9,23,19,40,0,20.5,100.5,623.838,5
2024,9,23,19,50,0,21.7,99.3,617.998,5
2024,9,23,20,0,0,22.5,98.5,690.832,4.8
2024,9,23,20,10,0,22.6,97.7,674.708,5.2
2024,9,23,20,20,0,24,97.4,657.726,6.5
2024,9,23,20,30,0,25.1,96.5,717.648,7.4
2024,9,23,20,40,0,25.9,96.3,716.37,9.1
2024,9,23,20,50,0,26.3,95.2,711.512,7.7
2024,9,23,21,0,0,26.5,94.6,702.612,6.9
2024,9,23,21,10,0,26.7,94.5,660.668,7.8
2024,9,23,21,20,0,27,94,659.838,8.9
2024,9,23,21,30,0,27,93.5,659.592,6.6
2024,9,23,21,40,0,27.3,92.8,665.552,6.3
2024,9,23,21,50,0,27.3,92.5,654.876,6.4
2024,9,23,22,0,0,27.4,92.2,643.87,6.2
2024,9,23,22,10,0,27.5,91.6,639.026,6.2
2024,9,23,22,20,0,27.8,91.5,643.14,6.6
2024,9,23,22,30,0,28.2,91.5,643.986,7.2
2024,9,23,22,40,0,28.9,90.5,669.63,8
2024,9,23,22,50,0,28.2,90.5,681.476,8.2
2024,9,23,23,0,0,27.7,89.5,687.89,8
2024,9,23,23,10,0,27.8,89.5,695.046,8.1
2024,9,23,23,20,0,28.6,89.1,707.59,8.1
2024,9,23,23,30,0,28.2,88.9,709.846,7.2
2024,9,23,23,40,0,28.3,88.7,699.292,6.4
2024,9,23,23,50,0,28.9,87.6,708.49,6.6
2024,9,24,0,0,0,29.2,87.2,718.448,7
2024,9,24,0,10,0,29.7,86.5,721.77,7.1
2024,9,24,0,20,0,30,86.5,724.666,6.7
2024,9,24,0,30,0,30.2,86.5,741.868,6.4
2024,9,24,0,40,0,30.6,86.5,754.042,6.9
2024,9,24,0,50,0,31.3,85.5,758.644,6.9
2024,9,24,1,0,0,31.7,85.5,752.388,7.1
2024,9,24,1,10,0,31.8,85.3,725.766,7
2024,9,24,1,20,0,31.8,85.5,722.196,6.7
2024,9,24,1,30,0,31.8,85.4,711.806,6.8
2024,9,24,1,40,0,32,85.1,723.036,6.8
2024,9,24,1,50,0,32.5,84.6,718.986,6.9
2024,9,24,2,0,0,32.8,84.5,709.326,6.9
2024,9,24,2,10,0,32.9,84.5,716.824,7.1
2024,9,24,2,20,0,34,84,699.11,8.1
2024,9,24,2,30,0,33.7,84.2,709.322,7.9
2024,9,24,2,40,0,33.8,84.5,711.964,8.1
2024,9,24,2,50,0,34.1,83.9,704.69,8.7
2024,9,24,3,0,0,34.4,83.5,709.818,8.7
2024,9,24,3,10,0,34.6,83.5,703.024,9.2
2024,9,24,3,20,0,35.1,83.5,688.932,9.8
2024,9,24,3,30,0,34.7,83.4,688.552,11.1
2024,9,24,3,40,0,35.4,82.8,697.174,12.4
2024,9,24,3,50,0,35.4,82.5,700.792,12.8
2024,9,24,4,0,0,36,82.5,707.566,13.3
2024,9,24,4,10,0,36.1,82.2,705.69,13.7
2024,9,24,4,20,0,36,82.2,700.642,14.1
2024,9,24,4,30,0,36.4,81.9,696.366,15.3
2024,9,24,4,40,0,36.4,82,690.2,15.3
2024,9,24,4,50,0,36.5,81.6,688.442,15.3
2024,9,24,5,0,0,36.9,81.5,683.8,14.9
2024,9,24,5,10,0,36.9,81,673.484,14.8
2024,9,24,5,20,0,36.5,81.2,659.264,14.8
2024,9,24,5,30,0,36.9,80.7,654.65,14.2
2024,9,24,5,40,0,37.6,80.1,659.702,14.8
2024,9,24,5,50,0,37,80.5,658.626,13.9
2024,9,24,6,0,0,37.3,80.2,656.266,13.8
2024,9,24,6,10,0,38.2,80,655.026,13.7
2024,9,24,6,20,0,38.1,79.7,654.974,13.2
2024,9,24,6,30,0,38.7,79.6,654.494,13.4
2024,9,24,6,40,0,39.1,79.5,653.178,12.9
2024,9,24,6,50,0,39.8,79.5,655.704,13.1
2024,9,24,7,0,0,40.6,79.1,655.188,13
2024,9,24,7,10,0,39.1,80.8,651.556,13.8
2024,9,24,7,20,0,38.4,82.1,650.584,15.4
2024,9,24,7,30,0,36.7,84.1,649.806,16.2
2024,9,24,7,40,0,34,86.1,638.888,18.4
2024,9,24,7,50,0,33.1,86.9,630.078,20
2024,9,24,8,0,0,34,85.5,623.324,22.2
2024,9,24,8,10,0,34,85.9,617.252,23.1
2024,9,24,8,20,0,33.4,86.4,612.15,23.7
2024,9,24,8,30,0,32.2,87.3,599.172,24.3
2024,9,24,8,40,0,31,88.7,589.966,23.4
2024,9,24,8,50,0,30,89.5,623.65,24.5
2024,9,24,9,0,0,28.6,91,599.112,20.9
2024,9,24,9,10,0,26.9,92.6,554.984,19
2024,9,24,9,20,0,25.8,93.3,531.928,18
2024,9,24,9,30,0,24.5,94.5,498.154,15.7
2024,9,24,9,40,0,23.9,95.7,480.706,15.2
2024,9,24,9,50,0,22.9,97,466.112,12
2024,9,24,10,0,0,22.2,97.9,425.638,8
2024,9,24,10,10,0,22.1,98.9,415.042,9.4
2024,9,24,10,20,0,21.7,100.5,401.668,8.9
2024,9,24,10,30,0,21.3,101,371.636,8.7
2024,9,24,10,40,0,21,101.7,351.52,7.9
2024,9,24,10,50,0,20,103.3,314.652,7.1
2024,9,24,11,0,0,19.5,104.1,267.05,6.7
2024,9,24,11,10,0,18.6,104.6,211.128,6.5
2024,9,24,11,20,0,18.2,106,173.45,6.1
2024,9,24,11,30,0,17.7,106.1,119.674,6
2024,9,24,11,40,0,17.5,106.7,67.59,5.8
2024,9,24,11,50,0,17.1,108.2,56.708,6
2024,9,24,12,0,0,16.3,107.4,50,5.3
2024,9,24,12,10,0,15.8,107.5,50,4.6
2024,9,24,12,20,0,15.7,107.2,50,5.2
2024,9,24,12,30,0,15.4,107.9,50,5
2024,9,24,12,40,0,15.4,107.9,50,5
2024,9,24,12,50,0,15.6,108.7,50,5.4
2024,9,24,13,0,0,14.9,110.1,50,5.3
2024,9,24,13,10,0,14.5,111.5,50,5.3
2024,9,24,13,20,0,14,112.7,51.86,5.2
2024,9,24,13,30,0,13.8,114.1,66.956,6
2024,9,24,13,40,0,13.3,114.7,89.116,5.1
2024,9,24,13,50,0,13.4,115.3,97.294,5
2024,9,24,14,0,0,13.1,114.2,56.398,4.9
2024,9,24,14,10,0,12.8,115.8,59.884,4.9
2024,9,24,14,20,0,12.7,116,72.24,4.7
2024,9,24,14,30,0,12.4,116.6,78.904,4.7
2024,9,24,14,40,0,12.3,117.2,82.05,4.6
2024,9,24,14,50,0,12,116.6,67.326,4.5
2024,9,24,15,0,0,11.9,116.5,62.338,4.4
2024,9,24,15,10,0,11.1,117.6,101.02,4.3
2024,9,24,15,20,0,11,117.9,128.542,4
2024,9,24,15,30,0,11,117.9,156.688,4
2024,9,24,15,40,0,11.7,118,131.344,4.2
2024,9,24,15,50,0,12.1,117.7,122.558,4.6
2024,9,24,16,0,0,12,117.5,101.864,4.7
2024,9,24,16,10,0,12,117.8,88.714,4.7
2024,9,24,16,20,0,12,117.5,53.048,4.7
2024,9,24,16,30,0,11.6,117.8,57.256,4.5
2024,9,24,16,40,0,11.5,117.5,82.528,4.4
2024,9,24,16,50,0,11.5,116.7,88.11,4.4
2024,9,24,17,0,0,11.6,116.3,92.122,4.4
2024,9,24,17,10,0,11.7,115.9,104.748,4.3
2024,9,24,17,20,0,11.4,115.5,126.572,4.1
2024,9,24,17,30,0,10.9,115.5,163.78,3.7
2024,9,24,17,40,0,11.1,114.6,219.166,3.6
2024,9,24,17,50,0,11.5,113.8,247.734,4
2024,9,24,18,0,0,11.4,113.2,228.848,3.8
2024,9,24,18,10,0,11.8,112.1,199.194,3.8
2024,9,24,18,20,0,13,110.9,192.838,4.4
2024,9,24,18,30,0,14,110.1,223.27,4.3
2024,9,24,18,40,0,15.8,108.4,302.428,4.5
2024,9,24,18,50,0,18.5,107.5,480.852,5.2
2024,9,24,19,0,0,20.1,106.4,725.758,5.5
2024,9,24,19,10,0,20.2,105.5,785.73,5.1
2024,9,24,19,20,0,19.9,104.3,792.978,5.9
2024,9,24,19,30,0,21.1,103,778.788,5.4
2024,9,24,19,40,0,22.2,101.7,832.672,5.1
2024,9,24,19,50,0,21.8,101.5,809.356,5.5
2024,9,24,20,0,0,22.6,100.5,847.114,5.4
2024,9,24,20,10,0,22.7,99.5,878.044,6.2
2024,9,24,20,20,0,22.2,99.5,756.968,6
2024,9,24,20,30,0,22.5,98.7,714.36,6.4
2024,9,24,20,40,0,23.9,97.5,748.92,6.6
2024,9,24,20,50,0,24.5,96.6,784.768,7.5
2024,9,24,21,0,0,24.5,96.5,799.908,9.1
2024,9,24,21,10,0,23.9,96.3,729.48,8.5
2024,9,24,21,20,0,23.8,96.4,736.208,7.6
2024,9,24,21,30,0,24.7,95.3,784.096,7.6
2024,9,24,21,40,0,25.4,95,806.846,8.9
2024,9,24,21,50,0,26.6,94.1,801.902,8.6
2024,9,24,22,0,0,27.8,93.3,783.232,9.1
2024,9,24,22,10,0,27.7,93.5,774.384,7.3
2024,9,24,22,20,0,27.6,93,752.024,6.6
2024,9,24,22,30,0,28.3,92,734.96,6.2
2024,9,24,22,40,0,28,91.5,675.81,6.7
2024,9,24,22,50,0,27.5,92,634.62,7.3
2024,9,24,23,0,0,28,91.5,632.666,6.9
2024,9,24,23,10,0,28.7,91,665.682,6.8
2024,9,24,23,20,0,29.2,90.5,690.69,7
2024,9,24,23,30,0,28.8,90.4,684.122,6.7
2024,9,24,23,40,0,27.9,89.7,663.766,5.7
2024,9,24,23,50,0,28,89.9,657.19,5.7
2024,9,25,0,0,0,28,89.5,667.178,5.4
2024,9,25,0,10,0,28.4,88.9,673.382,5.6
2024,9,25,0,20,0,28.9,88.5,662.924,5.4
2024,9,25,0,30,0,28.5,88.5,658.168,5.1
2024,9,25,0,40,0,28.3,88.5,673.074,5.2
2024,9,25,0,50,0,28.5,88.5,698.75,5.2
2024,9,25,1,0,0,28.6,87.9,705.872,5.6
2024,9,25,1,10,0,29.4,87.1,719,5.8
2024,9,25,1,20,0,29.5,87,724.03,6.3
2024,9,25,1,30,0,29.9,86.7,731.358,5.4
2024,9,25,1,40,0,30.1,86.5,728.926,5.6
2024,9,25,1,50,0,30.4,86.5,696.24,5.8
2024,9,25,2,0,0,30.4,86.4,693.372,5.6
2024,9,25,2,10,0,31.6,85.3,704.3,5.7
2024,9,25,2,20,0,32.2,85,719.926,6
2024,9,25,2,30,0,32.1,85,724.318,6.2
2024,9,25,2,40,0,32.4,84.5,728.348,6.4
2024,9,25,2,50,0,32.7,84.5,714.714,6.6
2024,9,25,3,0,0,33,84.5,706.3,6.7
2024,9,25,3,10,0,33,84.5,708.13,7
2024,9,25,3,20,0,34.3,83.7,724.378,7.4
2024,9,25,3,30,0,34.9,83.2,738.286,8.5
2024,9,25,3,40,0,35.5,83.5,744.422,9.3
2024,9,25,3,50,0,35.1,83.2,744.328,9.2
2024,9,25,4,0,0,35.2,82.5,736.866,9.1
2024,9,25,4,10,0,35.7,82.4,727.458,9.5
2024,9,25,4,20,0,35.1,82.6,722.446,10.1
2024,9,25,4,30,0,35.5,82.5,715.936,9.9
2024,9,25,4,40,0,35.6,82.4,725.344,9.6
2024,9,25,4,50,0,36.4,81.7,720.346,9.5
2024,9,25,5,0,0,35.7,81.5,679.632,8.8
2024,9,25,5,10,0,35.1,81.5,663.25,8.4
2024,9,25,5,20,0,36,81.6,662.704,9.4
2024,9,25,5,30,0,36.1,81.5,676.76,9.4
2024,9,25,5,40,0,36.25,81.5,702.973,9.7
2024,9,25,5,50,0,36,81.4,693.328,9.8
2024,9,25,6,0,0,36.2,81,684.65,9.8
2024,9,25,6,10,0,36.2,81.3,692.476,9.7
2024,9,25,6,20,0,36.3,80.8,694.552,10.1
2024,9,25,6,30,0,36,81.2,702.982,10.5
2024,9,25,6,40,0,36.7,80.7,669.74,10.8
2024,9,25,6,50,0,37.5,80.5,667.306,10.3
2024,9,25,7,0,0,36.7,80.5,672.502,9.5
2024,9,25,7,10,0,36.1,80.7,681.972,9.3
2024,9,25,7,20,0,35.1,81.9,673.052,9.2
2024,9,25,7,30,0,32.8,83.7,658.21,8.7
2024,9,25,7,40,0,30.8,85.3,664.648,11.5
2024,9,25,7,50,0,29.9,86.4,665.68,15.3
2024,9,25,8,0,0,30.8,85.5,648.51,11.8
2024,9,25,8,10,0,31.4,85.5,635.93,8.7
2024,9,25,8,20,0,30.9,85.7,618.244,8.2
2024,9,25,8,30,0,29.9,86.7,601.51,8
2024,9,25,8,40,0,29.2,88,593.262,7.3
2024,9,25,8,50,0,28.8,88.9,578.82,7.3
2024,9,25,9,0,0,27.9,89.7,561.894,7
2024,9,25,9,10,0,26.6,90.9,539.92,7.2
2024,9,25,9,20,0,26.1,92.1,543.436,7.3
2024,9,25,9,30,0,25.4,93.1,524.878,6.9
2024,9,25,9,40,0,24.9,93.7,504.12,6.7
2024,9,25,9,50,0,24.1,95,486.156,6.6
2024,9,25,10,0,0,23.875,96,512.96,7.3
2024,9,25,10,10,0,22.8,97.3,550.984,6.5
2024,9,25,10,20,0,22.5,98.1,525.542,6.5
2024,9,25,10,30,0,22.3,98.9,509.128,6.6
2024,9,25,10,40,0,21.5,100.1,489.228,6.3
2024,9,25,10,50,0,20.8,100.9,467.21,6.1
2024,9,25,11,0,0,20.3,102,451.358,6
2024,9,25,11,10,0,20,102.7,431.006,5.8
2024,9,25,11,20,0,19.6,103.4,409.45,5.6
2024,9,25,11,30,0,19,104.1,382.74,5.7
2024,9,25,11,40,0,18.6,104.6,358.806,5.6
2024,9,25,11,50,0,18.3,105.2,333.278,5.3
2024,9,25,12,0,0,17.1,105.7,297.038,4.9
2024,9,25,12,10,0,16.3,106.9,264.598,4.6
2024,9,25,12,20,0,15.4,107.9,251.014,4.4
2024,9,25,12,30,0,15.3,108.3,230.016,4.5
2024,9,25,12,40,0,15,108.4,211.506,4.5
2024,9,25,12,50,0,14.7,109.2,181.68,4.4
2024,9,25,13,0,0,14.7,109.3,145.794,4.4
2024,9,25,13,10,0,14.3,110.3,142.104,4.6
2024,9,25,13,20,0,14,110.6,127.32,4.9
2024,9,25,13,30,0,13.5,110.7,94.998,5
2024,9,25,13,40,0,13.5,110.7,54.634,5.2
2024,9,25,13,50,0,13,112,65.414,4.2
2024,9,25,14,0,0,13.2,112.5,76.586,4.4
2024,9,25,14,10,0,12.9,113.2,86.878,4.4
2024,9,25,14,20,0,13,113.3,70.816,4.5
2024,9,25,14,30,0,12.5,113.1,71.346,4.2
2024,9,25,14,40,0,12.5,113.4,59.216,4.4
2024,9,25,14,50,0,11.6,113.5,80.056,3.8
2024,9,25,15,0,0,11.2,113.9,79.846,3.6
2024,9,25,15,10,0,10.9,113.5,89.088,3.5
2024,9,25,15,20,0,10.9,114.2,81.218,3.5
2024,9,25,15,30,0,11.5,114.3,73.018,3.9
2024,9,25,15,40,0,10.8,114.4,83.162,3.5
2024,9,25,15,50,0,10.5,114.3,92.784,3.1
2024,9,25,16,0,0,11.4,113.7,64.46,3.6
2024,9,25,16,10,0,11.5,113.3,53.244,3.6
2024,9,25,16,20,0,11.3,113.3,56.912,3.2
2024,9,25,16,30,0,11.7,113.4,57.56,3.6
2024,9,25,16,40,0,11.8,113.1,75.768,3.6
2024,9,25,16,50,0,12.5,112.5,57.568,3.8
2024,9,25,17,0,0,12.9,111.8,51.858,4.1
2024,9,25,17,10,0,13.5,111.1,50.004,4.1
2024,9,25,17,20,0,13.9,110.4,50,4.9
2024,9,25,17,30,0,14.7,109.5,50,4.9
2024,9,25,17,40,0,15.4,108.5,50.554,4.7
2024,9,25,17,50,0,15.7,107.3,50.454,4.5
2024,9,25,18,0,0,16.4,106.3,63.376,4.5
2024,9,25,18,10,0,16.9,105.6,74.272,4.7
2024,9,25,18,20,0,18.1,103.7,91.64,5
2024,9,25,18,30,0,18.5,102.5,111.38,4.4
2024,9,25,18,40,0,19,101.375,112.223,4.1
2024,9,25,18,50,0,19.9,100.1,118.372,4.4
2024,9,25,19,0,0,21.1,99.3,83.578,5.9
2024,9,25,19,10,0,22.6,97.7,60.456,5.3
2024,9,25,19,20,0,22.6,97.3,55.252,4.9
2024,9,25,19,30,0,23.5,96.2,63.722,5
2024,9,25,19,40,0,24.1,95.2,91.076,4.9
2024,9,25,19,50,0,24.7,94.5,121.52,5.2
2024,9,25,20,0,0,25.2,93.7,147.658,5.2
2024,9,25,20,10,0,25.9,92.8,176.982,5.2
2024,9,25,20,20,0,26.6,92.1,213.702,5.1
2024,9,25,20,30,0,26.8,91.9,236.714,5.1
2024,9,25,20,40,0,27.5,91.1,262.4,5.3
2024,9,25,20,50,0,28.2,90.6,287.704,5.4
2024,9,25,21,0,0,28.5,90.4,344.3,5.3
2024,9,25,21,10,0,29.1,89.9,404.234,5.4
2024,9,25,21,20,0,29.7,89.2,465.048,5.1
2024,9,25,21,30,0,30.4,88.3,524.164,4.9
2024,9,25,21,40,0,30.9,87.7,567.946,4.9
2024,9,25,21,50,0,31,87.5,604.592,4.8
2024,9,25,22,0,0,31.4,87,634.81,5.4
2024,9,25,22,10,0,32,86,650.596,5.3
2024,9,25,22,20,0,32,85.5,653.108,4.2
2024,9,25,22,30,0,31,85.7,649.104,4
2024,9,25,22,40,0,29.9,85.5,646.702,3.8
2024,9,25,22,50,0,29.6,85.4,652.82,3.7
2024,9,25,23,0,0,29.8,84.7,655.43,3.6
2024,9,25,23,10,0,30.2,84.5,663.072,3.7
2024,9,25,23,20,0,30.4,84.4,677.436,3.7
2024,9,25,23,30,0,31.3,83.5,683.482,3.8
2024,9,25,23,40,0,32,83.3,688.844,4
2024,9,25,23,50,0,32.4,82.8,694.744,4
2024,9,26,0,0,0,33,82.5,700.116,4.1
2024,9,26,0,10,0,34,81.7,704.93,4.3
2024,9,26,0,20,0,34.6,81.5,725.506,4.3
2024,9,26,0,30,0,34.9,81.3,715.07,4.5
2024,9,26,0,40,0,35.3,80.5,707.996,4.5
2024,9,26,0,50,0,36,79.7,707.308,4.6
2024,9,26,1,0,0,37,79.5,706.062,4.6
2024,9,26,1,10,0,37,79.3,707.044,4.6
2024,9,26,1,20,0,37.6,78.8,705.078,4.9
2024,9,26,1,30,0,38,78.5,700.022,5.2
2024,9,26,1,40,0,38.2,78.5,702.13,5.3
2024,9,26,1,50,0,38.7,78.3,702.072,5.5
2024,9,26,2,0,0,39,77.6,701.304,5.7
2024,9,26,2,10,0,39,77.6,701.084,5.7
2024,9,26,2,20,0,39,77.5,702.744,6
2024,9,26,2,30,0,39.2,77.3,702.11,6
2024,9,26,2,40,0,39.5,76.7,703.356,6.2
2024,9,26,2,50,0,40.1665,76.167,705.455,5.9
2024,9,26,3,0,0,39.7,76.5,702.892,6
2024,9,26,3,10,0,39.2,76.7,702.28,6.1
2024,9,26,3,20,0,39.4,76.5,700.262,6.1
2024,9,26,3,30,0,39.5,76.5,698.126,6.2
2024,9,26,3,40,0,39,76.5,701.49,6.5
2024,9,26,3,50,0,38.9,76.6,702.682,6.2
2024,9,26,4,0,0,39.6,76.4,699.726,6.5
2024,9,26,4,10,0,39.8,75.9,703.256,6.5
2024,9,26,4,20,0,40,75.5,697.518,6.6
2024,9,26,4,30,0,40,75.5,697.79,6.4
2024,9,26,4,40,0,39.7,76.3,697.24,6.7
2024,9,26,4,50,0,39,76.5,701.614,6.9
2024,9,26,5,0,0,38.9,76.4,712.236,7
2024,9,26,5,10,0,39.1,76.4,706.07,7.8
2024,9,26,5,20,0,39,76.5,703.156,7.8
2024,9,26,5,30,0,39,76.5,706.87,7.6
2024,9,26,5,40,0,39,76.1,708.396,7.5
2024,9,26,5,50,0,39,75.7,706.838,7.9
2024,9,26,6,0,0,39.3,75.5,705.756,7.9
2024,9,26,6,10,0,39.2,75.5,698.706,7.5
2024,9,26,6,20,0,39.7,75.5,695.62,7.7
2024,9,26,6,30,0,40.1,74.4,691.4,7.7
2024,9,26,6,40,0,40,74.3,706.34,8.1
2024,9,26,6,50,0,40.9,73.7,703.74,8
2024,9,26,7,0,0,41.7,72.9,684.348,8.2
2024,9,26,7,10,0,42,72.9,674.686,8.6
2024,9,26,7,20,0,40.4,74.7,667.412,8.4
2024,9,26,7,30,0,39.1,75.9,661.864,8.7
2024,9,26,7,40,0,37.2,77.8,660.908,9
2024,9,26,7,50,0,36.2,79.1,660.166,9.3
2024,9,26,8,0,0,37.8,77.7,652.908,9.9
2024,9,26,8,10,0,38.5,77.6,643.324,10.4
2024,9,26,8,20,0,37.6,78.5,631.716,10.8
2024,9,26,8,30,0,36.2,79.2,619.91,10.5
2024,9,26,8,40,0,35.5,79.9,607.576,11.1
2024,9,26,8,50,0,34.2,80.9,600.08,10.9
2024,9,26,9,0,0,33.2,81.8,589.826,10.1
2024,9,26,9,10,0,32,82.7,580.586,10.2
2024,9,26,9,20,0,31,83.9,567.228,9.7
2024,9,26,9,30,0,29.9,85.1,555.776,10.1
2024,9,26,9,40,0,29.3,86.1,545.228,10.5
2024,9,26,9,50,0,28.3,86.8,531.218,9.7
2024,9,26,10,0,0,27.6,87.4,509.964,9.7
2024,9,26,10,10,0,26.7,89,496.282,8.6
2024,9,26,10,20,0,25.7,89.7,479.098,7.3
2024,9,26,10,30,0,25,90.6,462.952,6.4
2024,9,26,10,40,0,24.5,91.4,450.44,6.4
2024,9,26,10,50,0,23.8,92.3,440.164,6
2024,9,26,11,0,0,23.2,93.1,421.66,5.9
2024,9,26,11,10,0,22.625,93.625,415.505,5.7
2024,9,26,11,20,0,22.375,94.5,412.037,6
2024,9,26,11,30,0,21.7,95.3,419.224,5.9
2024,9,26,11,40,0,21.5,95.5,397.584,5.4
2024,9,26,11,50,0,20.9,96.5,379.508,5.3
2024,9,26,12,0,0,20.5,97.4,370.758,5.2
2024,9,26,12,10,0,19.9,98.3,354.454,5.2
2024,9,26,12,20,0,19.1,99.2,337.12,4.6
2024,9,26,12,30,0,18.5,99.7,321.188,4.5
2024,9,26,12,40,0,17.9,100.9,296.874,4.2
2024,9,26,12,50,0,17.5,102,282.592,4.4
2024,9,26,13,0,0,17.2,102.8,268.266,4.3
2024,9,26,13,10,0,16.9,103.1,238.962,4.3
2024,9,26,13,20,0,16.5,103.6,217.046,4.4
2024,9,26,13,30,0,15.9,104.9,211.546,4.1
2024,9,26,13,40,0,15.5,105.4,196.976,4.2
2024,9,26,13,50,0,15.2,105.5,176.556,4.1
2024,9,26,14,0,0,14.5,106.5,148.448,4.2
2024,9,26,14,10,0,14.5,107.3,135.652,4
2024,9,26,14,20,0,14.3,107.5,115.742,4.1
2024,9,26,14,30,0,13.8,108.5,103.358,4.1
2024,9,26,14,40,0,13.7,108.5,74.498,4.2
2024,9,26,14,50,0,13.6,108.3,51.256,4.3
2024,9,26,15,0,0,13.7,108.7,53.674,4.4
2024,9,26,15,10,0,13.5,109.5,63.32,4.7
2024,9,26,15,20,0,13.3,109.5,52.884,5.6
2024,9,26,15,30,0,13.5,109.5,50.212,5.3
2024,9,26,15,40,0,13.5,109.4,50.748,4.9
2024,9,26,15,50,0,13.5,109.3,50.746,5.3
2024,9,26,16,0,0,13.5,109.8,60.766,5.9
2024,9,26,16,10,0,13.4,110.4,87.206,5
2024,9,26,16,20,0,13.7,109.2,59.03,4.8
2024,9,26,16,30,0,13.5,109.3,52.148,5.2
2024,9,26,16,40,0,13.5,108.7,50.708,4.5
2024,9,26,16,50,0,13.5,108.5,54.674,4.1
2024,9,26,17,0,0,13.6,108,57.452,3.9
